"ticker.kalshi","title.kalshi","yes_sub_title.kalshi","id.polym","question.polym"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559660,"Will Andy Beshear win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559661,"Will Jon Ossoff win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559662,"Will Mark Cuban win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559663,"Will J.B. Pritzker win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559664,"Will Raphael Warnock win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559665,"Will Corey Booker win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559666,"Will Tim Walz win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559667,"Will Michelle Obama win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559668,"Will Mark Kelly win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559669,"Will Rahm Emanuel win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559670,"Will Gina Raimondo win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559671,"Will Zohran Mamdani win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559672,"Will Roy Cooper win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559673,"Will John Fetterman win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559674,"Will Jared Polis win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559675,"Will Jon Stewart win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559676,"Will Barack Obama win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559677,"Will Hillary Clinton win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559678,"Will Liz Cheney win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559679,"Will Bernie Sanders win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559680,"Will Phil Murphy win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559681,"Will LeBron James win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559682,"Will Hunter Biden win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559683,"Will George Clooney win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559684,"Will Chelsea Clinton win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559685,"Will MrBeast win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559686,"Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559687,"Will Oprah Winfrey win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559688,"Will Andrew Yang win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559689,"Will Beto O’Rourke win the 2028 Democratic presidential nomination?"
"KXPRESNOMD-28-GN","Will Gavin Newsom be the nominee for the Presidency for the Democratic party?","Gavin Newsom",559690,"Will Kim Kardashian win the 2028 Democratic presidential nomination?"
"KXCRITICSFOREIGN-25-EP","Will Emilia Pérez win Best Foreign Language Film at the Critics Choice Awards?","Emilia Pérez",521863,"Will 'All We Imagine as Light' win Best Foreign Language Film in the 2025 Critics' Choice Awards?"
"KXCRITICSFOREIGN-25-EP","Will Emilia Pérez win Best Foreign Language Film at the Critics Choice Awards?","Emilia Pérez",521864,"Will 'Emilia Pérez' win Best Foreign Language Film in the 2025 Critics' Choice Awards?"
"KXCRITICSFOREIGN-25-EP","Will Emilia Pérez win Best Foreign Language Film at the Critics Choice Awards?","Emilia Pérez",521865,"Will 'Flow' win Best Foreign Language Film in the 2025 Critics' Choice Awards?"
"KXCRITICSFOREIGN-25-EP","Will Emilia Pérez win Best Foreign Language Film at the Critics Choice Awards?","Emilia Pérez",521866,"Will 'I’m Still Here' win Best Foreign Language Film in the 2025 Critics' Choice Awards?"
"KXCRITICSFOREIGN-25-EP","Will Emilia Pérez win Best Foreign Language Film at the Critics Choice Awards?","Emilia Pérez",521867,"Will 'Kneecap' win Best Foreign Language Film in the 2025 Critics' Choice Awards?"
"KXCRITICSFOREIGN-25-EP","Will Emilia Pérez win Best Foreign Language Film at the Critics Choice Awards?","Emilia Pérez",521868,"Will 'The Seed of the Sacred Fig' win Best Foreign Language Film in the 2025 Critics' Choice Awards?"
"KXRTKARATEKIDLEGENDS-55","Karate Kid: Legends Rotten Tomatoes score Above 55?","Above 55",547404,"Will ""Karate Kid: Legends"" Rotten Tomatoes score"" Rotten Tomatoes score be less than 50?"
"KXRTKARATEKIDLEGENDS-55","Karate Kid: Legends Rotten Tomatoes score Above 55?","Above 55",547405,"Will ""Karate Kid: Legends"" Rotten Tomatoes score be between 50-54?"
"KXRTKARATEKIDLEGENDS-55","Karate Kid: Legends Rotten Tomatoes score Above 55?","Above 55",547406,"Will ""Karate Kid: Legends"" Rotten Tomatoes score be between 55-59?"
"KXRTKARATEKIDLEGENDS-55","Karate Kid: Legends Rotten Tomatoes score Above 55?","Above 55",547407,"Will ""Karate Kid: Legends"" Rotten Tomatoes score be between 60-64?"
"KXRTKARATEKIDLEGENDS-55","Karate Kid: Legends Rotten Tomatoes score Above 55?","Above 55",547408,"Will ""Karate Kid: Legends"" Rotten Tomatoes score be between 65-69?"
"KXRTKARATEKIDLEGENDS-55","Karate Kid: Legends Rotten Tomatoes score Above 55?","Above 55",547409,"Will ""Karate Kid: Legends"" Rotten Tomatoes score be between 70-74?"
"KXRTKARATEKIDLEGENDS-55","Karate Kid: Legends Rotten Tomatoes score Above 55?","Above 55",547410,"Will ""Karate Kid: Legends"" Rotten Tomatoes score be 75 or higher?"
"KXRTTHUNDERBOLTS-85","Thunderbolts* Rotten Tomatoes score?","Above 85",537263,"Will ""Thunderbolts"" Rotten Tomatoes score be less than 60?"
"KXRTTHUNDERBOLTS-85","Thunderbolts* Rotten Tomatoes score?","Above 85",537264,"Will ""Thunderbolts"" Rotten Tomatoes score be between 60 and 69?"
"KXRTTHUNDERBOLTS-85","Thunderbolts* Rotten Tomatoes score?","Above 85",537265,"Will ""Thunderbolts"" Rotten Tomatoes score be between 70 and 79?"
"KXRTTHUNDERBOLTS-85","Thunderbolts* Rotten Tomatoes score?","Above 85",537266,"Will ""Thunderbolts"" Rotten Tomatoes score be between 80 and 89?"
"KXRTTHUNDERBOLTS-85","Thunderbolts* Rotten Tomatoes score?","Above 85",537267,"Will ""Thunderbolts"" Rotten Tomatoes score be 90 or higher?"
"PRESPARTYNE1-24-D","Will the Democratic party win NE-1 (Nebraska's first Congressional district) in the presidential election?","Kamala Harris",500501,"Will a Democrat win Nebraska's 1st congressional district?"
"PRESPARTYNE1-24-D","Will the Democratic party win NE-1 (Nebraska's first Congressional district) in the presidential election?","Kamala Harris",500503,"Will a Republican win Nebraska's 1st congressional district?"
"PRESPARTYNE1-24-D","Will the Democratic party win NE-1 (Nebraska's first Congressional district) in the presidential election?","Kamala Harris",500504,"Will a candidate from another party win Nebraska's 1st congressional district?"
"KXTOKENLAUNCHOPENSEA-26FEB01","Will OpenSea launch a token before Feb 1, 2026?","Before Feb 1, 2026",240468,"Will OpenSea launch a token by February 1st, 2022?"
"KXTOKENLAUNCHOPENSEA-26FEB01","Will OpenSea launch a token before Feb 1, 2026?","Before Feb 1, 2026",240470,"Will OpenSea launch a token by March 1st, 2022?"
"KXTOKENLAUNCHOPENSEA-26FEB01","Will OpenSea launch a token before Feb 1, 2026?","Before Feb 1, 2026",240477,"Will OpenSea launch a token by June 1st, 2022?"
"KXTOKENLAUNCHOPENSEA-26FEB01","Will OpenSea launch a token before Feb 1, 2026?","Before Feb 1, 2026",240480,"Will OpenSea launch a token by December 31st, 2022?"
"KXTRUMPPRESS-25-SJ","Will Trump's Press Secretary be Scott Jennings?","Scott Jennings",512281,"Will Trump appoint Susie Wiles for White House Press Secretary?"
"KXTRUMPPRESS-25-SJ","Will Trump's Press Secretary be Scott Jennings?","Scott Jennings",512282,"Will Trump appoint Karoline Leavitt for White House Press Secretary?"
"KXTRUMPPRESS-25-SJ","Will Trump's Press Secretary be Scott Jennings?","Scott Jennings",512283,"Will Trump appoint Kayleigh McEnany for White House Press Secretary?"
"KXTRUMPPRESS-25-SJ","Will Trump's Press Secretary be Scott Jennings?","Scott Jennings",512284,"Will Trump appoint Nicole Shanahan for White House Press Secretary?"
"KXTRUMPPRESS-25-SJ","Will Trump's Press Secretary be Scott Jennings?","Scott Jennings",512285,"Will Trump appoint Steven Cheung for White House Press Secretary?"
"KXTRUMPPRESS-25-SJ","Will Trump's Press Secretary be Scott Jennings?","Scott Jennings",512827,"Will Trump appoint Scott Jennings for White House Press Secretary?"
"KXTRUMPPRESS-25-SJ","Will Trump's Press Secretary be Scott Jennings?","Scott Jennings",512947,"Will Trump appoint Alina Habba for White House Press Secretary?"
"KXVOTEPERCENTNOLABOUR-25SEP08-12","Will Labour Party receive between na% and 24% of the popular vote in Norway?","Below 24%",578612,"Will the Labour Party (Ap) win 27% or more of vote in Norwegian election?"
"KXRTTHELONGWALK-95","The Long Walk Rotten Tomatoes score Above 95?","Above 95",586077,"""The Long Walk"" Rotten Tomatoes score is less than 90?"
"KXRTTHELONGWALK-95","The Long Walk Rotten Tomatoes score Above 95?","Above 95",586078,"""The Long Walk"" Rotten Tomatoes score is between 90 and 91?"
"KXRTTHELONGWALK-95","The Long Walk Rotten Tomatoes score Above 95?","Above 95",586079,"""The Long Walk"" Rotten Tomatoes score is between 92 and 93?"
"KXRTTHELONGWALK-95","The Long Walk Rotten Tomatoes score Above 95?","Above 95",586080,"""The Long Walk"" Rotten Tomatoes score is between 94 and 95?"
"KXRTTHELONGWALK-95","The Long Walk Rotten Tomatoes score Above 95?","Above 95",586081,"""The Long Walk"" Rotten Tomatoes score is between 96 and 97?"
"KXRTTHELONGWALK-95","The Long Walk Rotten Tomatoes score Above 95?","Above 95",586082,"""The Long Walk"" Rotten Tomatoes score is 98 or above?"
"KXRTTHUNDERBOLTS-82","Thunderbolts* Rotten Tomatoes score?","Above 82",537263,"Will ""Thunderbolts"" Rotten Tomatoes score be less than 60?"
"KXRTTHUNDERBOLTS-82","Thunderbolts* Rotten Tomatoes score?","Above 82",537264,"Will ""Thunderbolts"" Rotten Tomatoes score be between 60 and 69?"
"KXRTTHUNDERBOLTS-82","Thunderbolts* Rotten Tomatoes score?","Above 82",537265,"Will ""Thunderbolts"" Rotten Tomatoes score be between 70 and 79?"
"KXRTTHUNDERBOLTS-82","Thunderbolts* Rotten Tomatoes score?","Above 82",537266,"Will ""Thunderbolts"" Rotten Tomatoes score be between 80 and 89?"
"KXRTTHUNDERBOLTS-82","Thunderbolts* Rotten Tomatoes score?","Above 82",537267,"Will ""Thunderbolts"" Rotten Tomatoes score be 90 or higher?"
"KXRTJWBALLERINA-77","From the World of John Wick: Ballerina Rotten Tomatoes score Above 77?","Above 77",547417,"Will ""From the World of John Wick: Ballerina"" Rotten Tomatoes score be less than 50?"
"KXRTJWBALLERINA-77","From the World of John Wick: Ballerina Rotten Tomatoes score Above 77?","Above 77",547418,"Will ""From the World of John Wick: Ballerina"" Rotten Tomatoes score be between 50-59?"
"KXRTJWBALLERINA-77","From the World of John Wick: Ballerina Rotten Tomatoes score Above 77?","Above 77",547419,"Will ""From the World of John Wick: Ballerina"" Rotten Tomatoes score be between 60-69?"
"KXRTJWBALLERINA-77","From the World of John Wick: Ballerina Rotten Tomatoes score Above 77?","Above 77",547420,"Will ""From the World of John Wick: Ballerina"" Rotten Tomatoes score be between 70-79?"
"KXRTJWBALLERINA-77","From the World of John Wick: Ballerina Rotten Tomatoes score Above 77?","Above 77",547421,"Will ""From the World of John Wick: Ballerina"" Rotten Tomatoes score be 80 or higher?"
"KXWLEADERPOPE-25-POPE","Will Trump meet with Pope Leo XIV before 2025?","Pope Leo XIV",541612,"Will Trump meet Pope Leo XIV before August?"
"KXSECENERGY-26DEC31-DB","Will Doug Burgum be confirmed as Secretary of Energy by Dec 31, 2026?","Doug Burgum",512238,"Will Trump nominate Mark Menezes for Energy Secretary?"
"KXSECENERGY-26DEC31-DB","Will Doug Burgum be confirmed as Secretary of Energy by Dec 31, 2026?","Doug Burgum",512239,"Will Trump nominate Paul Dabbar for Energy Secretary?"
"KXSECENERGY-26DEC31-DB","Will Doug Burgum be confirmed as Secretary of Energy by Dec 31, 2026?","Doug Burgum",512240,"Will Trump nominate Doug Burgum for Energy Secretary?"
"KXSECENERGY-26DEC31-DB","Will Doug Burgum be confirmed as Secretary of Energy by Dec 31, 2026?","Doug Burgum",512241,"Will Trump nominate Dan Brouillette for Energy Secretary?"
"KXSECENERGY-26DEC31-DB","Will Doug Burgum be confirmed as Secretary of Energy by Dec 31, 2026?","Doug Burgum",512242,"Will Trump nominate Rick Perry for Energy Secretary?"
"KXSECENERGY-26DEC31-DB","Will Doug Burgum be confirmed as Secretary of Energy by Dec 31, 2026?","Doug Burgum",512579,"Will Trump nominate another person for Energy Secretary?"
"KXEOCOUNTDAY1B-25JAN20-37.0","Will Trump issue between 35 to 39 executive orders on day one?","35 to 39",519254,"Will Trump issue less than 100 executive orders in first week?"
"KXEOCOUNTDAY1B-25JAN20-37.0","Will Trump issue between 35 to 39 executive orders on day one?","35 to 39",519255,"Will Trump issue 100-149 executive orders in first week?"
"KXEOCOUNTDAY1B-25JAN20-37.0","Will Trump issue between 35 to 39 executive orders on day one?","35 to 39",519256,"Will Trump issue 150-199 executive orders in first week?"
"KXEOCOUNTDAY1B-25JAN20-37.0","Will Trump issue between 35 to 39 executive orders on day one?","35 to 39",519257,"Will Trump issue 200 or more executive orders in first week?"
